[1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 3, 22, 27, 9, 16, 20, 29, 7, 2, 14, 11, 25, 24, 12, 4, 5, 31, 18]
[1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 24, 25, 11, 14, 2]
[1, 24, 25, 11, 5, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31]
[1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 21, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28]
[1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 4]
[1, 24, 25, 11, 14, 2, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29]
[1, 24, 25, 11, 14, 2, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4, 5, 31, 18]
[1, 24, 25, 11, 14, 2, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26]
[1, 24, 25, 11, 14, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22]
[1, 24, 25, 11, 14, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13]
[1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 4, 5, 31, 18]
[1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2]
[2, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29]
[2, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29]
[2, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4, 5, 31, 18]
[2, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18]
[2, 14, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25]
[2, 14, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22]
[2, 14, 11, 25, 24, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15]
[2, 14, 11, 25, 24, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 6, 30]
[2, 14, 11, 25, 24, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6]
[2, 14, 11, 25, 24, 1, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28]
[2, 14, 11, 25, 24, 1, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17]
[2, 14, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21]
[2, 14, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 5, 31, 18, 7, 29]
[2, 14, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5]
[2, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10]
[2, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12]
[2, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3]
[2, 14, 11, 25, 24, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13]
[2, 14, 11, 25, 24, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 23, 26, 10, 6, 30, 19, 17, 8, 1, 15, 21, 28]
[2, 14, 11, 25, 24, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 6, 30]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28]
[2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17]
[2, 14, 22, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 1, 24, 25, 11]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15, 10, 26, 23, 13, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 15, 1, 3, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 28, 8, 1, 15, 10, 26, 23, 13, 3, 6, 30, 19, 17]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 13]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3, 13, 23, 26, 10, 15, 1]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 15, 1, 3, 13, 23, 26]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 3, 1, 15]
[2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 6, 30, 19, 17, 8, 28, 21, 4]
[2, 23, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26]
[2, 23, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26]
[2, 23, 26, 10, 6, 3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30]
[2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 12, 13, 3, 1, 15]
[2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24]
[2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4]
[2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 22, 3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27]
[2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 3]
[2, 23, 26, 10, 15, 1, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 12, 13]
[2, 23, 26, 10, 15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 6, 30]
[2, 23, 26, 10, 15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6]
[2, 23, 26, 10, 15, 1, 8, 17, 19, 30, 6, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28]
[2, 23, 26, 10, 15, 1, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 12, 13, 3, 6, 30, 19, 17]
[2, 23, 26, 10, 15, 1, 24, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25]
[2, 23, 26, 10, 15, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21]
[2, 23, 26, 10, 15, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12]
[2, 23, 26, 10, 15, 21, 28, 8, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 3, 6, 30, 19, 17]
[2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13]
[2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1]
[3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15, 10, 26]
[3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25, 11, 5, 31, 18, 7, 2, 14, 22, 27, 9, 16, 20, 29]
[3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2]
[3, 13, 12, 4, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31]
[3, 13, 12, 4, 5, 31, 18, 7, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29]
[3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11]
[3, 13, 12, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2]
[3, 13, 12, 4, 21, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28]
[3, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26]
[3, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15]
[3, 22, 27, 9, 16, 20, 29, 7, 2, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 12, 4, 5, 31, 18]
[3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 2, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26]
[3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 12, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 2]
[4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31]
[4, 5, 31, 18, 7, 2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 22, 27, 9, 16, 20, 29]
[4, 5, 31, 18, 7, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 11, 25, 24, 12, 13]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 13, 12, 24, 25, 11, 14, 2]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 11, 25]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 24, 25, 11, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 1, 15, 21, 28]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 24, 25, 11, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 24, 25, 11]
[4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 11, 25, 24, 12, 13, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2]
[4, 12, 13, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24]
[4, 12, 13, 3, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15]
[4, 12, 13, 3, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 6, 30]
[4, 12, 13, 3, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6]
[4, 12, 13, 3, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30]
[4, 12, 13, 3, 6, 30, 19, 17, 8, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 21, 28]
[4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10]
[4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1]
[4, 12, 13, 3, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27]
[4, 12, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25]
[4, 12, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14]
[4, 12, 13, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26]
[4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 1, 24, 25, 11, 5, 31, 18, 7, 2, 14, 22, 27, 9, 16, 20, 29]
[4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 17, 19, 30, 6, 3, 1, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2]
[4, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 13, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26]
[4, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13]
[4, 21, 15, 1, 3, 13, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28]
[4, 21, 28, 8, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 13, 3, 6, 30, 19, 17]
[4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 13]
[4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11, 5, 31, 18, 7, 2, 14, 22, 27, 9, 16, 20, 29]
[4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2]
[4, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 24, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25]
[4, 21, 28, 8, 17, 19, 30, 6, 3, 13, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1]
[4, 21, 28, 8, 17, 19, 30, 6, 10, 15, 1, 3, 13, 12, 24, 25, 11, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26]
[4, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 11, 25, 24, 12, 13, 3, 1, 15]
[5, 31, 18, 7, 2, 14, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 3, 22, 27, 9, 16, 20, 29]
[5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 2, 14, 11, 25, 24, 1, 15, 10, 26]
[5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 6, 30, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25, 11, 14, 2]
[5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 4, 21, 15, 1, 24, 25, 11, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28]
[5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 15, 1, 24, 25, 11, 14, 2, 23, 26]
[5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 4, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 11, 25, 24, 1, 15]
[6, 30, 19, 17, 8, 1, 15, 10, 26, 23, 2, 14, 11, 25, 24, 12, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18, 31, 5, 4, 21, 28]
[6, 30, 19, 17, 8, 28, 21, 4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18, 31]
[6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 22, 27, 9, 16, 20, 29]
[6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 2, 23, 26, 10, 15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 29]
[6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15, 10, 26, 23, 2, 14, 11, 25, 24, 12, 13]
[6, 30, 19, 17, 8, 28, 21, 4, 5, 31, 18, 7, 29, 20, 16, 9, 27, 22, 3, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11, 14, 2]
